"SYSTEM", "1", "SYSTEM", "System Start", " "
"Thread-7", "1995", "ReadWrite1.java:83", "Line Step", " file=ReadWrite1.java, line=83"
"Thread-9", "1996", "ReadWrite1.java:53", "Line Step", " file=ReadWrite1.java, line=53"
"Thread-9", "1997", "ReadWrite1.java:53", "Field Read", " context=Database:1, data"
"Thread-9", "1998", "ReadWrite1.java:53", "Variable Write", " context=Database:1#read:45, mydata=55534"
"Thread-9", "1999", "ReadWrite1.java:54", "Line Step", " file=ReadWrite1.java, line=54"
"Thread-9", "2000", "ReadWrite1.java:55", "Line Step", " file=ReadWrite1.java, line=55"
"Thread-9", "2001", "ReadWrite1.java:55", "Field Read", " context=Database:1, r"
"Thread-0", "2002", "ReadWrite1.java:105", "Line Step", " file=ReadWrite1.java, line=105"
"Thread-9", "2003", "ReadWrite1.java:55", "Field Write", " context=Database:1, r=0"
"Thread-0", "2004", "ReadWrite1.java:105", "Field Read", " context=Writer:1, d"
"Thread-9", "2005", "ReadWrite1.java:56", "Line Step", " file=ReadWrite1.java, line=56"
"Thread-0", "2006", "ReadWrite1.java:105", "Field Read", " context=Writer:1, x"
"Thread-9", "2007", "ReadWrite1.java:57", "Line Step", " file=ReadWrite1.java, line=57"
"Thread-9", "2008", "ReadWrite1.java:57", "Variable Write", " context=Database:1#read:45, result=55534"
"Thread-9", "2009", "ReadWrite1.java:57", "Method Exit", " returner=Database:1#read:45, value=55534"
"Thread-0", "2010", "ReadWrite1.java:105", "Method Call", " caller=Writer:1#run:1, target=Database:1#write:23"
"Thread-0", "2011", "ReadWrite1.java:60", "Method Entered", " "
"Thread-9", "2012", "ReadWrite1.java:86", "Method Returned", " "
"Thread-9", "2013", "ReadWrite1.java:86", "Line Step", " file=ReadWrite1.java, line=86"
"Thread-0", "2014", "ReadWrite1.java:60", "Variable Write", " context=Database:1#write:23, x=1"
"Thread-0", "2015", "ReadWrite1.java:61", "Line Step", " file=ReadWrite1.java, line=61"
"Thread-0", "2016", "ReadWrite1.java:61", "Field Read", " context=Database:1, r"
"Thread-0", "2017", "ReadWrite1.java:61", "Field Read", " context=Database:1, w"
"Thread-9", "2018", "ReadWrite1.java:82", "Line Step", " file=ReadWrite1.java, line=82"
"Thread-0", "2019", "ReadWrite1.java:64", "Line Step", " file=ReadWrite1.java, line=64"
"Thread-9", "2020", "ReadWrite1.java:82", "Variable Write", " context=Reader:5#run:5, i=4"
"Thread-0", "2021", "ReadWrite1.java:64", "Field Write", " context=Database:1, w=1"
"Thread-9", "2022", "ReadWrite1.java:83", "Line Step", " file=ReadWrite1.java, line=83"
"Thread-0", "2023", "ReadWrite1.java:65", "Line Step", " file=ReadWrite1.java, line=65"
"Thread-0", "2024", "ReadWrite1.java:67", "Line Step", " file=ReadWrite1.java, line=67"
"Thread-0", "2025", "ReadWrite1.java:67", "Field Read", " context=Database:1, data"
"Thread-0", "2026", "ReadWrite1.java:67", "Field Write", " context=Database:1, data=55535"
"Thread-0", "2027", "ReadWrite1.java:68", "Line Step", " file=ReadWrite1.java, line=68"
"Thread-0", "2028", "ReadWrite1.java:68", "Field Write", " context=Database:1, w=0"
"Thread-0", "2029", "ReadWrite1.java:69", "Line Step", " file=ReadWrite1.java, line=69"
"Thread-0", "2030", "ReadWrite1.java:70", "Line Step", " file=ReadWrite1.java, line=70"
"Thread-0", "2031", "ReadWrite1.java:70", "Method Exit", " returner=Database:1#write:23, value=<void>"
"Thread-1", "2032", "ReadWrite1.java:105", "Method Call", " caller=Writer:2#run:2, target=Database:1#write:24"
"Thread-1", "2033", "ReadWrite1.java:60", "Method Entered", " "
"Thread-0", "2034", "ReadWrite1.java:105", "Method Returned", " "
"Thread-0", "2035", "ReadWrite1.java:102", "Line Step", " file=ReadWrite1.java, line=102"
"Thread-1", "2036", "ReadWrite1.java:60", "Variable Write", " context=Database:1#write:24, x=10"
"Thread-0", "2037", "ReadWrite1.java:107", "Line Step", " file=ReadWrite1.java, line=107"
"Thread-1", "2038", "ReadWrite1.java:61", "Line Step", " file=ReadWrite1.java, line=61"
"Thread-0", "2039", "ReadWrite1.java:107", "Method Exit", " returner=Writer:1#run:1, value=<void>"
"Thread-1", "2040", "ReadWrite1.java:61", "Field Read", " context=Database:1, r"
"Thread-0", "2041", "ReadWrite1.java:102", "Method Returned", " "
"Thread-1", "2042", "ReadWrite1.java:61", "Field Read", " context=Database:1, w"
"Thread-0", "2043", "SYSTEM", "Thread End", " "
"Thread-1", "2044", "ReadWrite1.java:64", "Line Step", " file=ReadWrite1.java, line=64"
"Thread-1", "2045", "ReadWrite1.java:64", "Field Write", " context=Database:1, w=1"
"Thread-1", "2046", "ReadWrite1.java:65", "Line Step", " file=ReadWrite1.java, line=65"
"Thread-9", "2047", "ReadWrite1.java:86", "Line Step", " file=ReadWrite1.java, line=86"
"Thread-9", "2048", "ReadWrite1.java:86", "Field Read", " context=Reader:5, d"
"Thread-1", "2049", "ReadWrite1.java:67", "Line Step", " file=ReadWrite1.java, line=67"
"Thread-1", "2050", "ReadWrite1.java:67", "Field Read", " context=Database:1, data"
"Thread-1", "2051", "ReadWrite1.java:67", "Field Write", " context=Database:1, data=55545"
"Thread-1", "2052", "ReadWrite1.java:68", "Line Step", " file=ReadWrite1.java, line=68"
"Thread-1", "2053", "ReadWrite1.java:68", "Field Write", " context=Database:1, w=0"
"Thread-1", "2054", "ReadWrite1.java:69", "Line Step", " file=ReadWrite1.java, line=69"
"Thread-1", "2055", "ReadWrite1.java:70", "Line Step", " file=ReadWrite1.java, line=70"
"Thread-7", "2056", "ReadWrite1.java:86", "Line Step", " file=ReadWrite1.java, line=86"
"Thread-1", "2057", "ReadWrite1.java:70", "Method Exit", " returner=Database:1#write:24, value=<void>"
"Thread-7", "2058", "ReadWrite1.java:86", "Field Read", " context=Reader:3, d"
"Thread-1", "2059", "ReadWrite1.java:105", "Method Returned", " "
"Thread-10", "2060", "ReadWrite1.java:86", "Method Call", " caller=Reader:6#run:6, target=Database:1#read:46"
"Thread-10", "2061", "ReadWrite1.java:48", "Method Entered", " "
"Thread-1", "2062", "ReadWrite1.java:102", "Line Step", " file=ReadWrite1.java, line=102"
"Thread-10", "2063", "ReadWrite1.java:49", "Line Step", " file=ReadWrite1.java, line=49"
"Thread-1", "2064", "ReadWrite1.java:102", "Variable Write", " context=Writer:2#run:2, i=4"
"Thread-1", "2065", "ReadWrite1.java:103", "Line Step", " file=ReadWrite1.java, line=103"
"Thread-10", "2066", "ReadWrite1.java:49", "Field Read", " context=Database:1, w"
"Thread-10", "2067", "ReadWrite1.java:52", "Line Step", " file=ReadWrite1.java, line=52"
"Thread-10", "2068", "ReadWrite1.java:52", "Field Read", " context=Database:1, r"
"Thread-10", "2069", "ReadWrite1.java:52", "Field Write", " context=Database:1, r=1"
"Thread-10", "2070", "ReadWrite1.java:53", "Line Step", " file=ReadWrite1.java, line=53"
"Thread-10", "2071", "ReadWrite1.java:53", "Field Read", " context=Database:1, data"
"Thread-10", "2072", "ReadWrite1.java:53", "Variable Write", " context=Database:1#read:46, mydata=55545"
"Thread-10", "2073", "ReadWrite1.java:54", "Line Step", " file=ReadWrite1.java, line=54"
"Thread-10", "2074", "ReadWrite1.java:55", "Line Step", " file=ReadWrite1.java, line=55"
"Thread-1", "2075", "ReadWrite1.java:105", "Line Step", " file=ReadWrite1.java, line=105"
"Thread-10", "2076", "ReadWrite1.java:55", "Field Read", " context=Database:1, r"
"Thread-1", "2077", "ReadWrite1.java:105", "Field Read", " context=Writer:2, d"
"Thread-1", "2078", "ReadWrite1.java:105", "Field Read", " context=Writer:2, x"
"Thread-10", "2079", "ReadWrite1.java:55", "Field Write", " context=Database:1, r=0"
"Thread-10", "2080", "ReadWrite1.java:56", "Line Step", " file=ReadWrite1.java, line=56"
"Thread-10", "2081", "ReadWrite1.java:57", "Line Step", " file=ReadWrite1.java, line=57"
"Thread-10", "2082", "ReadWrite1.java:57", "Variable Write", " context=Database:1#read:46, result=55545"
"Thread-10", "2083", "ReadWrite1.java:57", "Method Exit", " returner=Database:1#read:46, value=55545"
"Thread-10", "2084", "ReadWrite1.java:86", "Method Returned", " "
"Thread-1", "2085", "ReadWrite1.java:105", "Method Call", " caller=Writer:2#run:2, target=Database:1#write:25"
"Thread-1", "2086", "ReadWrite1.java:60", "Method Entered", " "
"Thread-10", "2087", "ReadWrite1.java:86", "Line Step", " file=ReadWrite1.java, line=86"
"Thread-1", "2088", "ReadWrite1.java:60", "Variable Write", " context=Database:1#write:25, x=10"
"Thread-1", "2089", "ReadWrite1.java:61", "Line Step", " file=ReadWrite1.java, line=61"
"Thread-1", "2090", "ReadWrite1.java:61", "Field Read", " context=Database:1, r"
"Thread-1", "2091", "ReadWrite1.java:61", "Field Read", " context=Database:1, w"
"Thread-10", "2092", "ReadWrite1.java:82", "Line Step", " file=ReadWrite1.java, line=82"
"Thread-10", "2093", "ReadWrite1.java:82", "Variable Write", " context=Reader:6#run:6, i=4"
"Thread-10", "2094", "ReadWrite1.java:83", "Line Step", " file=ReadWrite1.java, line=83"
"Thread-1", "2095", "ReadWrite1.java:64", "Line Step", " file=ReadWrite1.java, line=64"
"Thread-1", "2096", "ReadWrite1.java:64", "Field Write", " context=Database:1, w=1"
"Thread-1", "2097", "ReadWrite1.java:65", "Line Step", " file=ReadWrite1.java, line=65"
"Thread-1", "2098", "ReadWrite1.java:67", "Line Step", " file=ReadWrite1.java, line=67"
"Thread-1", "2099", "ReadWrite1.java:67", "Field Read", " context=Database:1, data"
"Thread-1", "2100", "ReadWrite1.java:67", "Field Write", " context=Database:1, data=55555"
"Thread-1", "2101", "ReadWrite1.java:68", "Line Step", " file=ReadWrite1.java, line=68"
"Thread-1", "2102", "ReadWrite1.java:68", "Field Write", " context=Database:1, w=0"
"Thread-1", "2103", "ReadWrite1.java:69", "Line Step", " file=ReadWrite1.java, line=69"
"Thread-1", "2104", "ReadWrite1.java:70", "Line Step", " file=ReadWrite1.java, line=70"
"Thread-1", "2105", "ReadWrite1.java:70", "Method Exit", " returner=Database:1#write:25, value=<void>"
"Thread-7", "2106", "ReadWrite1.java:86", "Method Call", " caller=Reader:3#run:3, target=Database:1#read:47"
"Thread-1", "2107", "ReadWrite1.java:105", "Method Returned", " "
"Thread-7", "2108", "ReadWrite1.java:48", "Method Entered", " "
"Thread-1", "2109", "ReadWrite1.java:102", "Line Step", " file=ReadWrite1.java, line=102"
"Thread-7", "2110", "ReadWrite1.java:49", "Line Step", " file=ReadWrite1.java, line=49"
"Thread-1", "2111", "ReadWrite1.java:107", "Line Step", " file=ReadWrite1.java, line=107"
"Thread-1", "2112", "ReadWrite1.java:107", "Method Exit", " returner=Writer:2#run:2, value=<void>"
"Thread-7", "2113", "ReadWrite1.java:49", "Field Read", " context=Database:1, w"
"Thread-1", "2114", "ReadWrite1.java:102", "Method Returned", " "
"Thread-7", "2115", "ReadWrite1.java:52", "Line Step", " file=ReadWrite1.java, line=52"
"Thread-1", "2116", "SYSTEM", "Thread End", " "
"Thread-7", "2117", "ReadWrite1.java:52", "Field Read", " context=Database:1, r"
"Thread-7", "2118", "ReadWrite1.java:52", "Field Write", " context=Database:1, r=1"
"Thread-7", "2119", "ReadWrite1.java:53", "Line Step", " file=ReadWrite1.java, line=53"
"Thread-7", "2120", "ReadWrite1.java:53", "Field Read", " context=Database:1, data"
"Thread-7", "2121", "ReadWrite1.java:53", "Variable Write", " context=Database:1#read:47, mydata=55555"
"Thread-7", "2122", "ReadWrite1.java:54", "Line Step", " file=ReadWrite1.java, line=54"
"Thread-10", "2123", "ReadWrite1.java:86", "Line Step", " file=ReadWrite1.java, line=86"
"Thread-10", "2124", "ReadWrite1.java:86", "Field Read", " context=Reader:6, d"
"Thread-7", "2125", "ReadWrite1.java:55", "Line Step", " file=ReadWrite1.java, line=55"
"Thread-7", "2126", "ReadWrite1.java:55", "Field Read", " context=Database:1, r"
"Thread-7", "2127", "ReadWrite1.java:55", "Field Write", " context=Database:1, r=0"
"Thread-7", "2128", "ReadWrite1.java:56", "Line Step", " file=ReadWrite1.java, line=56"
"Thread-7", "2129", "ReadWrite1.java:57", "Line Step", " file=ReadWrite1.java, line=57"
"Thread-7", "2130", "ReadWrite1.java:57", "Variable Write", " context=Database:1#read:47, result=55555"
"Thread-7", "2131", "ReadWrite1.java:57", "Method Exit", " returner=Database:1#read:47, value=55555"
"Thread-9", "2132", "ReadWrite1.java:86", "Method Call", " caller=Reader:5#run:5, target=Database:1#read:48"
"Thread-9", "2133", "ReadWrite1.java:48", "Method Entered", " "
"Thread-7", "2134", "ReadWrite1.java:86", "Method Returned", " "
"Thread-7", "2135", "ReadWrite1.java:86", "Line Step", " file=ReadWrite1.java, line=86"
"Thread-9", "2136", "ReadWrite1.java:49", "Line Step", " file=ReadWrite1.java, line=49"
"Thread-9", "2137", "ReadWrite1.java:49", "Field Read", " context=Database:1, w"
"Thread-9", "2138", "ReadWrite1.java:52", "Line Step", " file=ReadWrite1.java, line=52"
"Thread-7", "2139", "ReadWrite1.java:82", "Line Step", " file=ReadWrite1.java, line=82"
"Thread-9", "2140", "ReadWrite1.java:52", "Field Read", " context=Database:1, r"
"Thread-7", "2141", "ReadWrite1.java:82", "Variable Write", " context=Reader:3#run:3, i=4"
"Thread-7", "2142", "ReadWrite1.java:83", "Line Step", " file=ReadWrite1.java, line=83"
"Thread-9", "2143", "ReadWrite1.java:52", "Field Write", " context=Database:1, r=1"
"Thread-9", "2144", "ReadWrite1.java:53", "Line Step", " file=ReadWrite1.java, line=53"
"Thread-9", "2145", "ReadWrite1.java:53", "Field Read", " context=Database:1, data"
"Thread-9", "2146", "ReadWrite1.java:53", "Variable Write", " context=Database:1#read:48, mydata=55555"
"Thread-9", "2147", "ReadWrite1.java:54", "Line Step", " file=ReadWrite1.java, line=54"
"Thread-9", "2148", "ReadWrite1.java:55", "Line Step", " file=ReadWrite1.java, line=55"
"Thread-9", "2149", "ReadWrite1.java:55", "Field Read", " context=Database:1, r"
"Thread-9", "2150", "ReadWrite1.java:55", "Field Write", " context=Database:1, r=0"
"Thread-9", "2151", "ReadWrite1.java:56", "Line Step", " file=ReadWrite1.java, line=56"
"Thread-9", "2152", "ReadWrite1.java:57", "Line Step", " file=ReadWrite1.java, line=57"
"Thread-9", "2153", "ReadWrite1.java:57", "Variable Write", " context=Database:1#read:48, result=55555"
"Thread-9", "2154", "ReadWrite1.java:57", "Method Exit", " returner=Database:1#read:48, value=55555"
"Thread-10", "2155", "ReadWrite1.java:86", "Method Call", " caller=Reader:6#run:6, target=Database:1#read:49"
"Thread-10", "2156", "ReadWrite1.java:48", "Method Entered", " "
"Thread-9", "2157", "ReadWrite1.java:86", "Method Returned", " "
"Thread-9", "2158", "ReadWrite1.java:86", "Line Step", " file=ReadWrite1.java, line=86"
"Thread-10", "2159", "ReadWrite1.java:49", "Line Step", " file=ReadWrite1.java, line=49"
"Thread-10", "2160", "ReadWrite1.java:49", "Field Read", " context=Database:1, w"
"Thread-10", "2161", "ReadWrite1.java:52", "Line Step", " file=ReadWrite1.java, line=52"
"Thread-9", "2162", "ReadWrite1.java:82", "Line Step", " file=ReadWrite1.java, line=82"
"Thread-10", "2163", "ReadWrite1.java:52", "Field Read", " context=Database:1, r"
"Thread-9", "2164", "ReadWrite1.java:89", "Line Step", " file=ReadWrite1.java, line=89"
"Thread-10", "2165", "ReadWrite1.java:52", "Field Write", " context=Database:1, r=1"
"Thread-9", "2166", "ReadWrite1.java:89", "Method Exit", " returner=Reader:5#run:5, value=<void>"
"Thread-9", "2167", "ReadWrite1.java:82", "Method Returned", " "
"Thread-10", "2168", "ReadWrite1.java:53", "Line Step", " file=ReadWrite1.java, line=53"
"Thread-9", "2169", "SYSTEM", "Thread End", " "
"Thread-10", "2170", "ReadWrite1.java:53", "Field Read", " context=Database:1, data"
"Thread-10", "2171", "ReadWrite1.java:53", "Variable Write", " context=Database:1#read:49, mydata=55555"
"Thread-10", "2172", "ReadWrite1.java:54", "Line Step", " file=ReadWrite1.java, line=54"
"Thread-10", "2173", "ReadWrite1.java:55", "Line Step", " file=ReadWrite1.java, line=55"
"Thread-10", "2174", "ReadWrite1.java:55", "Field Read", " context=Database:1, r"
"Thread-10", "2175", "ReadWrite1.java:55", "Field Write", " context=Database:1, r=0"
"Thread-10", "2176", "ReadWrite1.java:56", "Line Step", " file=ReadWrite1.java, line=56"
"Thread-10", "2177", "ReadWrite1.java:57", "Line Step", " file=ReadWrite1.java, line=57"
"Thread-10", "2178", "ReadWrite1.java:57", "Variable Write", " context=Database:1#read:49, result=55555"
"Thread-10", "2179", "ReadWrite1.java:57", "Method Exit", " returner=Database:1#read:49, value=55555"
"Thread-10", "2180", "ReadWrite1.java:86", "Method Returned", " "
"Thread-10", "2181", "ReadWrite1.java:86", "Line Step", " file=ReadWrite1.java, line=86"
"Thread-10", "2182", "ReadWrite1.java:82", "Line Step", " file=ReadWrite1.java, line=82"
"Thread-10", "2183", "ReadWrite1.java:89", "Line Step", " file=ReadWrite1.java, line=89"
"Thread-10", "2184", "ReadWrite1.java:89", "Method Exit", " returner=Reader:6#run:6, value=<void>"
"Thread-10", "2185", "ReadWrite1.java:82", "Method Returned", " "
"Thread-10", "2186", "SYSTEM", "Thread End", " "
"Thread-7", "2187", "ReadWrite1.java:86", "Line Step", " file=ReadWrite1.java, line=86"
"Thread-7", "2188", "ReadWrite1.java:86", "Field Read", " context=Reader:3, d"
"Thread-7", "2189", "ReadWrite1.java:86", "Method Call", " caller=Reader:3#run:3, target=Database:1#read:50"
"Thread-7", "2190", "ReadWrite1.java:48", "Method Entered", " "
"Thread-7", "2191", "ReadWrite1.java:49", "Line Step", " file=ReadWrite1.java, line=49"
"Thread-7", "2192", "ReadWrite1.java:49", "Field Read", " context=Database:1, w"
"Thread-7", "2193", "ReadWrite1.java:52", "Line Step", " file=ReadWrite1.java, line=52"
"Thread-7", "2194", "ReadWrite1.java:52", "Field Read", " context=Database:1, r"
"Thread-7", "2195", "ReadWrite1.java:52", "Field Write", " context=Database:1, r=1"
"Thread-7", "2196", "ReadWrite1.java:53", "Line Step", " file=ReadWrite1.java, line=53"
"Thread-7", "2197", "ReadWrite1.java:53", "Field Read", " context=Database:1, data"
"Thread-7", "2198", "ReadWrite1.java:53", "Variable Write", " context=Database:1#read:50, mydata=55555"
"Thread-7", "2199", "ReadWrite1.java:54", "Line Step", " file=ReadWrite1.java, line=54"
"Thread-7", "2200", "ReadWrite1.java:55", "Line Step", " file=ReadWrite1.java, line=55"
"Thread-7", "2201", "ReadWrite1.java:55", "Field Read", " context=Database:1, r"
"Thread-7", "2202", "ReadWrite1.java:55", "Field Write", " context=Database:1, r=0"
"Thread-7", "2203", "ReadWrite1.java:56", "Line Step", " file=ReadWrite1.java, line=56"
"Thread-7", "2204", "ReadWrite1.java:57", "Line Step", " file=ReadWrite1.java, line=57"
"Thread-7", "2205", "ReadWrite1.java:57", "Variable Write", " context=Database:1#read:50, result=55555"
